id,dataset,text,oracle
10151,DatasetSenti4SDSO_test_0,"You need to make the following changes to your code: However keep in mind that this is extremely vulnerable to SQL injection, and you should also swap MySQL for PDO/MySQLi immediately if you plan to use this code on a live website.",0
10152,DatasetSenti4SDSO_test_0,"I just noticed also that you're calling **sortable** on the reportTableBody class, but that class does not exist in the fiddle code.",0
10153,DatasetSenti4SDSO_test_0,I really hate people who downvote for no reason. Just tell me what your problem is in a comment after you downvote. God!,-1
10154,DatasetSenti4SDSO_test_0,I have but instead of bothering them I'd like to do it myself. I really enjoy trying new things and so far figuring all of this out has been very fun!,1
10155,DatasetSenti4SDSO_test_0,"Excellent advice, thanks!",1
10156,DatasetSenti4SDSO_test_0,"You are processing the newline character as if it is legitimate input. You should either read the entire line (including the newline, perhaps using a ) and then process the first character of the line or simply add a test to skip newlines in your loop logic.P.S. Converting case by adding or subtracting 32 is a really awful approach. It won't work with anything but a-z and A-Z (in the English alphabet). It won't work for most characters outside the Basic Latin block and shouldn't be used at all for characters that have no alternate case (such as newline). You should be using and instead.",-1
10157,DatasetSenti4SDSO_test_0,"Is there a way to pattern match in F# so that it will check to see if both elements in a two element tuples are equal. I'm incredibly new to F#, and also new to the whole concept of Pattern Matching in general. I was thinking something along the lines of... But I guess that would be too easy hah. Any suggestions? Or is there even a way to do that? Thanks for your help, you guys are incredibly helpful!",1
10158,DatasetSenti4SDSO_test_0,Unless you are able to demonstrate the problem with displayed code then I'm afraid there's not much more I can do to help you out.,-1
10159,DatasetSenti4SDSO_test_0,Nope. It comes right up.,0
10160,DatasetSenti4SDSO_test_0,Gosh ! you're right !!! Excellent !!!! Is there a way to expand it programatically ? I added .setOngoing(true) (to the top) but it's not expanded... (not really the top because the first one is a notification when I'm plugged to USB for tools developpement ). Thank you again my friend !,1
10161,DatasetSenti4SDSO_test_0,@Colin Pickard: That's really sad :'( :'( :'(,-1
10162,DatasetSenti4SDSO_test_0,The first line sets the file name variables and sets the field separator to comma. The second line sets the output field separator to comma too. The third line prints lines with 3 fields to the new file; the fourth line prints lines with other than 3 fields to the error file.Note that your code would be excruciatingly slow on big files because it executes two processes per line. This code has only one process operating on the whole file which will be really important if the input grow to thousand or millions or more lines.,0
10163,DatasetSenti4SDSO_test_0,Excellent! Thanks.,1
10164,DatasetSenti4SDSO_test_0,"Nice! I love the video software! lol. Had to download it. Anyway, I fixed the Open Modal, I didn't fix teh fixed modal. I'll get back to you in a minute",1
10165,DatasetSenti4SDSO_test_0,"Sorry, I was just trying to help and obviously misread the question. No need to get angry!",-1
10166,DatasetSenti4SDSO_test_0,Great! Good to hear it. Can you please accept my answer? :),1
10167,DatasetSenti4SDSO_test_0,Moderate > 300 - 500 nodes at once,0
10168,DatasetSenti4SDSO_test_0,You are right. See my update! Make a suggestion pls and I'll catch your thoughts ;),1
10169,DatasetSenti4SDSO_test_0,"I have a function name called setValue, used in many classes. Also, i have a global function by the same name. When i press C-], it goes to arbitrary setValue function. How do i directly jump to the global setValue function? It is really pain to use tnext every time to find if the function global.",-1
10170,DatasetSenti4SDSO_test_0,"Also, your fiddle example seems to be cut from a much bigger project with a lot of superfluous code hanging around. I think if you are able to duplicate the issue in fiddle then you should pare down the code to eliminate some of that and make it easier to troubleshoot.",0
10171,DatasetSenti4SDSO_test_0,I just followed your excellent recommendation --- thanks! :-),1
10172,DatasetSenti4SDSO_test_0,That's depressing :/ Are you sure I can't get a collection of all controls on the page with a particular class and give them a single data source?,-1
10173,DatasetSenti4SDSO_test_0,"I have a table that is referenced by a ton of other tables via foreign keys. I am trying to delete a Document record, and according to my execution plan, SQL Server is doing a clustered index scan on every one of the referencing tables. This is very painful. I thought having a FK automatically made an index on the FK fields? Or am I wrong? Do I really have to go around my database putting an explicit index on every single FK field?",-1
10174,DatasetSenti4SDSO_test_0,jQuery abuse! Use CSS: HTML: FiddleThis should be much faster then jQuery (as with everything CSS).,0
10175,DatasetSenti4SDSO_test_0,that's the hope :),1
10176,DatasetSenti4SDSO_test_0,@AlexK. excellent thought. Edited.,1
10177,DatasetSenti4SDSO_test_0,Did it work? If it did you can also accept the answer by clicking the check mark beside it. It is a nice step to take =P,0
10178,DatasetSenti4SDSO_test_0,"This works excellent, thank you very much! (Trim('0'||mycolumns))",1
10179,DatasetSenti4SDSO_test_0,Don't have access to any other versions here I'm afraid :(,-1
10180,DatasetSenti4SDSO_test_0,"I was wondering whether anyone knows of any tools available that perform the task of analyzing one or more CSS files, determining the similarity between the various rules within the files and presenting the user with options for the merging and reduction of rulesets. I ask this because a project I am working on has reached the point where it has so much CSS that Internet Explorer (Still the bottom line I'm afraid) chokes on the CSS after page load, causing a 3-5 second lock-up in interactivity until the choke is processed. In case you're wondering: Yes, I am sure it is the CSS causing this issue.",0
10181,DatasetSenti4SDSO_test_0,"That's right, I have no plans to replace the existing system, sidecar is an excellent analogy.",0
10182,DatasetSenti4SDSO_test_0,No problem. I see you got your answer above. Did that satisfy your question or is there anything else?,0
10183,DatasetSenti4SDSO_test_0,"Added bounty to see if I can get a full answer (ideally: the code snippet that, when added above, answers the question).",0
10184,DatasetSenti4SDSO_test_0,That's excellent! Please post it as an answer so I can accept it.,1
10185,DatasetSenti4SDSO_test_0,"What you can do here is hide the button that pushes the view that only instructors can see, if the user is logged in is of type student.In the view that has the button that pushes the view that only instructors can use do this:In the .h file create a property for the button that pushes the view like so: In the .m file:In the viewWillAppear method of the view do the following check: This way, when the view loads, the button that pushes the instructor view will only be accessible to the users of type ""Instructor"".Hope it helps!",1
10186,DatasetSenti4SDSO_test_0,To be honest I don't even know where to start. I guess the solution might entail using a zillion IIf statements. I'm fairly new to this I'm afraid!,-1
10187,DatasetSenti4SDSO_test_0,"I second trying to put the whole path instead. For relative paths, if you're doing compiling and running in command line/terminal, you need to have that studentrecords.txt in the same directory of your code files.If you're using an IDE, you need to put your studentrecords.txt under the src/ folder. This is assuming you're not in maven project setup; otherwise it should be put under /src/main/java/resources/ .Hope this helps!",1
